id,title,subTitle,url,image,price_sale,price_original,gender,age_group
JI3973,Runfalcon 5 Running Shoes,Women Running,https://www.adidas.com.ph/en/runfalcon-5-running-shoes/JI3973.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/a5aa044e3f534792a5cfaca76baf15b8_9366/runfalcon-5-running-shoes.jpg",3000,3000,['female'],adult
JS2876,Advantage 2.0 Shoes,Women Sportswear,https://www.adidas.com.ph/en/advantage-2.0-shoes/JS2876.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/0c19990d563d4246ba0660d8068d2b03_9366/advantage-2.0-shoes.jpg",4000,4000,['female'],adult
JI4837,Cloudfoam Move Sock Shoes,Women Sportswear,https://www.adidas.com.ph/en/cloudfoam-move-sock-shoes/JI4837.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9072ad57594142629ef32c0ee3d42e35_9366/cloudfoam-move-sock-shoes.jpg",3000,3000,['female'],adult
IH6014,Response Shoes,Women Running,https://www.adidas.com.ph/en/response-shoes/IH6014.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/38bd154e0e4142378413c9c52b0ed2b7_9366/response-shoes.jpg",4300,4300,['female'],adult
JI2685,Adizero Adios OG Shoes,Women Originals,https://www.adidas.com.ph/en/adizero-adios-og-shoes/JI2685.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/ae0ee41a17894601a9cb84787c97f4b9_9366/adizero-adios-og-shoes.jpg",7000,7000,['female'],adult
JS0281,Adi Racer Lo Shoes,Women Originals,https://www.adidas.com.ph/en/adi-racer-lo-shoes/JS0281.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/67da1646949744749b62ceab96a6e196_9366/adi-racer-lo-shoes.jpg",6800,6800,['female'],adult
JI3214,Samba OG Shoes,Originals,https://www.adidas.com.ph/en/samba-og-shoes/JI3214.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7134cb734f6f4241b95fb46ccc36d7e8_9366/samba-og-shoes.jpg",6800,6800,['female'],adult
ID4989,Everyset versatile training shoes,Training,https://www.adidas.com.ph/en/everyset-versatile-training-shoes/ID4989.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/6bc45e6ed6ad4efb83dd99b7c79b4770_9366/everyset-versatile-training-shoes.jpg",4500,4500,['female'],adult
JP5346,VL Court 3.0 Shoes,Women Sportswear,https://www.adidas.com.ph/en/vl-court-3.0-shoes/JP5346.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/6df9c4f72f4e42f9ad8aeb4599c6a52e_9366/vl-court-3.0-shoes.jpg",3800,3800,['female'],adult
ID2707,Duramo RC Shoes,Women Running,https://www.adidas.com.ph/en/duramo-rc-shoes/ID2707.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9304d27f3cea438da9312251ed718c47_9366/duramo-rc-shoes.jpg",3000,3000,['female'],adult
JH7965,Rivalry Lux Low Shoes,Originals,https://www.adidas.com.ph/en/rivalry-lux-low-shoes/JH7965.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/0d4a72821fad4bcabcd144c64ffef6f0_9366/rivalry-lux-low-shoes.jpg",6500,6500,['female'],adult
ID2703,Duramo RC Shoes,Running,https://www.adidas.com.ph/en/duramo-rc-shoes/ID2703.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e2b338361b024762a9b5ff8f93689853_9366/duramo-rc-shoes.jpg",3000,3000,['female'],adult
IH3841,Handball Spezial Shoes,Originals,https://www.adidas.com.ph/en/handball-spezial-shoes/IH3841.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/678f4832cbb64319ae9067a45191dde5_9366/handball-spezial-shoes.jpg",5800,5800,['female'],adult
JH9031,Ultraboost 5x Shoes,Women Running,https://www.adidas.com.ph/en/ultraboost-5x-shoes/JH9031.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c7a71a8d2d4f42179ac248fe7db8dafe_9366/ultraboost-5x-shoes.jpg",10000,10000,['female'],adult
IE1214,F50 Elite Laceless Firm Ground Boots,Football,https://www.adidas.com.ph/en/f50-elite-laceless-firm-ground-boots/IE1214.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c500c7716d45432797e1cc547a3354da_9366/f50-elite-laceless-firm-ground-boots.jpg",13000,13000,['female'],adult
JH6658,Pureboost 24 Shoes,Women Running,https://www.adidas.com.ph/en/pureboost-24-shoes/JH6658.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/023f08d653464635b1d13a12eecf512b_9366/pureboost-24-shoes.jpg",7000,7000,['female'],adult
IH0583,Duramo RC Shoes,Women Running,https://www.adidas.com.ph/en/duramo-rc-shoes/IH0583.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/49fd136b259a46a189523053103f3d80_9366/duramo-rc-shoes.jpg",3000,3000,['female'],adult
ID9037,Copa Pure 3 Elite Firm Ground Boots,Football,https://www.adidas.com.ph/en/copa-pure-3-elite-firm-ground-boots/ID9037.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/16ccc8f8f5ce4b8b8ea2d1566fbe55f2_9366/copa-pure-3-elite-firm-ground-boots.jpg",12000,12000,['female'],adult
IH0971,Adizero Adios OG Shoes,Originals,https://www.adidas.com.ph/en/adizero-adios-og-shoes/IH0971.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b19139e916734f709f27eb8ea55f9c64_9366/adizero-adios-og-shoes.jpg",7000,7000,['female'],adult
EG1757,Adilette Aqua Slides,Sportswear,https://www.adidas.com.ph/en/adilette-aqua-slides/EG1757.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9a099ef80ee14431aa52ab0c012a4354_9366/adilette-aqua-slides.jpg",1300,1300,['female'],adult
JQ7412,Breaknet 2.0 Shoes,Women Sportswear,https://www.adidas.com.ph/en/breaknet-2.0-shoes/JQ7412.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c3ed45c98c234756a6f95b646bd0aed6_9366/breaknet-2.0-shoes.jpg",3000,3000,['female'],adult
IE8828,Runfalcon 5 Running Shoes,Women Running,https://www.adidas.com.ph/en/runfalcon-5-running-shoes/IE8828.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/fb5ba538286f4f8db4f74a1a6e93568f_9366/runfalcon-5-running-shoes.jpg",3000,3000,['female'],adult
JQ2275,Ultraboost 1.0 Shoes,Women Sportswear,https://www.adidas.com.ph/en/ultraboost-1.0-shoes/JQ2275.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/88aa149a9b994d9483221967c452e266_9366/ultraboost-1.0-shoes.jpg",10000,10000,['female'],adult
GX1979,Adilette Ayoon Slides,Originals,https://www.adidas.com.ph/en/adilette-ayoon-slides/GX1979.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/d1e4defeb43d439db43dae77007041e8_9366/adilette-ayoon-slides.jpg",2600,2600,['female'],adult
JI0308,Adizero Aruku Shoes,Originals,https://www.adidas.com.ph/en/adizero-aruku-shoes/JI0308.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/ce12485181144fb5b5e869d304b070e6_9366/adizero-aruku-shoes.jpg",7300,7300,['female'],adult
IH3398,Retrocross 25 Spikeless Golf Shoes,Women Golf,https://www.adidas.com.ph/en/retrocross-25-spikeless-golf-shoes/IH3398.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7c0c79fe55264d52b634cc1731f7fb51_9366/retrocross-25-spikeless-golf-shoes.jpg",7050,7050,['female'],adult
JS0334,Ultradream DNA Shoes,Women Sportswear,https://www.adidas.com.ph/en/ultradream-dna-shoes/JS0334.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/1dd98bd9b8db4615805699e059ec4746_9366/ultradream-dna-shoes.jpg",5500,5500,['female'],adult
IH6109,Response Runner Shoes,Running,https://www.adidas.com.ph/en/response-runner-shoes/IH6109.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/99fbf90ff2d542fb96c42e78f287ac15_9366/response-runner-shoes.jpg",3000,3000,['female'],adult
B24105,Stan Smith Shoes,Women Originals,https://www.adidas.com.ph/en/stan-smith-shoes/B24105.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/83d6afd4904042f591a2a52a00e5cc17_9366/stan-smith-shoes.jpg",5500,5500,['female'],adult
HP2537,GRAND COURT 2.0 SHOES,Women Sportswear,https://www.adidas.com.ph/en/grand-court-2.0-shoes/HP2537.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/685147daadb34ab9a15aaf4600188a96_9366/grand-court-2.0-shoes.jpg",4000,4000,['female'],adult
F36201,Runfalcon Shoes,Running,https://www.adidas.com.ph/en/runfalcon-shoes/F36201.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/d67b20c13d10400f9b2ca99201707380_9366/runfalcon-shoes.jpg",2600,2600,['female'],adult
JH7988,Rivalry Low Shoes,Women Originals,https://www.adidas.com.ph/en/rivalry-low-shoes/JH7988.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c7a75fe3b3944a29b5e5b61980993304_9366/rivalry-low-shoes.jpg",5500,5500,['female'],adult
JP8363,MERCEDES - AMG PETRONAS FORMULA ONE TEAM LIGHTBLAZE SHOES,Motorsport,https://www.adidas.com.ph/en/mercedes---amg-petronas-formula-one-team-lightblaze-shoes/JP8363.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7479be2f13534ca8b06584cb141006a8_9366/mercedes---amg-petronas-formula-one-team-lightblaze-shoes.jpg",6500,6500,['female'],adult
JI4727,Adilette Comfort Slides,Women Sportswear,https://www.adidas.com.ph/en/adilette-comfort-slides/JI4727.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/6261f3dd1c87492c9c2be37286d87c6f_9366/adilette-comfort-slides.jpg",2300,2300,['female'],adult
JH5607,Campus 00s Beta Shoes,Women Originals,https://www.adidas.com.ph/en/campus-00s-beta-shoes/JH5607.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/f6a9e2316ea7459dbe626e680498db0a_9366/campus-00s-beta-shoes.jpg",5500,5500,['female'],adult
JH7974,Rivalry Lux Low Shoes,Originals,https://www.adidas.com.ph/en/rivalry-lux-low-shoes/JH7974.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/ddb5a8f98fc948e493a0395a4140cdee_9366/rivalry-lux-low-shoes.jpg",6500,6500,['female'],adult
JH5393,Gazelle Shoes,Originals,https://www.adidas.com.ph/en/gazelle-shoes/JH5393.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/05660560d738469fb3447716b8f2bdd2_9366/gazelle-shoes.jpg",5500,5500,['female'],adult
JI4904,Barreda Shoes,Women Sportswear,https://www.adidas.com.ph/en/barreda-shoes/JI4904.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/657f2c6d52c84175852ece717e84a4f3_9366/barreda-shoes.jpg",3500,3500,['female'],adult
IH8102,Adizero Cybersonic 2 Tennis Shoes,Women Tennis,https://www.adidas.com.ph/en/adizero-cybersonic-2-tennis-shoes/IH8102.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/95cdd8b1e0504898bb3c503068f590c9_9366/adizero-cybersonic-2-tennis-shoes.jpg",9000,9000,['female'],adult
GZ5866,Adilette Aqua Slides,Sportswear,https://www.adidas.com.ph/en/adilette-aqua-slides/GZ5866.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c9930fbf7b804c0e9793ad7900d61e98_9366/adilette-aqua-slides.jpg",1300,1300,['female'],adult
IH3170,Jabbar OG Hi Shoes,Originals,https://www.adidas.com.ph/en/jabbar-og-hi-shoes/IH3170.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/1bffca44fd924b7fa97113620651845e_9366/jabbar-og-hi-shoes.jpg",6500,6500,['female'],adult
IF5937,GAZELLE BOLD SHOES,Originals,https://www.adidas.com.ph/en/gazelle-bold-shoes/IF5937.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/6a353d6b0ba248bcb95ca2c11b111289_9366/gazelle-bold-shoes.jpg",7300,7300,['female'],adult
IG6670,Anthony Edwards 1 Mid Basketball Shoes,Basketball,https://www.adidas.com.ph/en/anthony-edwards-1-mid-basketball-shoes/IG6670.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b7fe18e527c5425892860b8e5389b363_9366/anthony-edwards-1-mid-basketball-shoes.jpg",7300,7300,['female'],adult
JI1996,Stan Smith Shoes,Women Originals,https://www.adidas.com.ph/en/stan-smith-shoes/JI1996.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/4a39bf21daab49b1bc5ad7aeabf41d44_9366/stan-smith-shoes.jpg",6500,6500,['female'],adult
JH8797,Samba OG Shoes,Originals,https://www.adidas.com.ph/en/samba-og-shoes/JH8797.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/6157b3fbd31d4df1a43835fd24fcd9af_9366/samba-og-shoes.jpg",6800,6800,['female'],adult
HP7558,Runfalcon 3.0 Shoes,Women Running,https://www.adidas.com.ph/en/runfalcon-3.0-shoes/HP7558.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/090657dad7814518a741af5400c5b7dd_9366/runfalcon-3.0-shoes.jpg",3500,3500,['female'],adult
GX0709,Duramo 10 Shoes,Women Running,https://www.adidas.com.ph/en/duramo-10-shoes/GX0709.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9c53bdfab0f64299863bdda01d3c657b_9366/duramo-10-shoes.jpg",3800,3800,['female'],adult
IE4348,Supernova 3 Running Shoes,Women Running,https://www.adidas.com.ph/en/supernova-3-running-shoes/IE4348.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/4f7519d0500f47b4b409ede811a5467d_9366/supernova-3-running-shoes.jpg",6000,6000,['female'],adult
IF0641,Samba Decon Shoes,Originals,https://www.adidas.com.ph/en/samba-decon-shoes/IF0641.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e1894f1063c14ba6aa65afd2012bc9d2_9366/samba-decon-shoes.jpg",9000,9000,['female'],adult
JH5394,Gazelle Shoes,Originals,https://www.adidas.com.ph/en/gazelle-shoes/JH5394.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/ca557226d2004c88b71af1985a1d446b_9366/gazelle-shoes.jpg",5500,5500,['female'],adult
JI2679,Samba OG Shoes,Originals,https://www.adidas.com.ph/en/samba-og-shoes/JI2679.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2819cb48f6eb4373a721facc7ce07c8a_9366/samba-og-shoes.jpg",6800,6800,['female'],adult
IH5316,Jabbar OG Hi Shoes,Originals,https://www.adidas.com.ph/en/jabbar-og-hi-shoes/IH5316.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e135376295d744618999a2b41057f1a0_9366/jabbar-og-hi-shoes.jpg",6500,6500,['female'],adult
JP5467,RUN 70s 2.0 Shoes,Women Sportswear,https://www.adidas.com.ph/en/run-70s-2.0-shoes/JP5467.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/f204a02240314c8793f205bb15d05693_9366/run-70s-2.0-shoes.jpg",3800,3800,['female'],adult
JH6126,Codechaos Boa 25 Spikeless Golf Shoes,Women Golf,https://www.adidas.com.ph/en/codechaos-boa-25-spikeless-golf-shoes/JH6126.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9c06d0e8a077402195ea8f2343539596_9366/codechaos-boa-25-spikeless-golf-shoes.jpg",12500,12500,['female'],adult
JI2743,Sambae Shoes,Originals,https://www.adidas.com.ph/en/sambae-shoes/JI2743.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/3f5466292aac4cd9b83bceb8c1d7b5dd_9366/sambae-shoes.jpg",6800,6800,['female'],adult
JI3212,Samba OG Shoes,Originals,https://www.adidas.com.ph/en/samba-og-shoes/JI3212.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2b0cbf9b3a3c449984fdd31d3a43893f_9366/samba-og-shoes.jpg",6800,6800,['female'],adult
JI0352,Nova IIInfinity Shoes,Originals,https://www.adidas.com.ph/en/nova-iiinfinity-shoes/JI0352.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9bdf92c10e64493ab9cdea4dc494cbd2_9366/nova-iiinfinity-shoes.jpg",7500,7500,['female'],adult
GW4131,Galaxy 6 Shoes,Women Running,https://www.adidas.com.ph/en/galaxy-6-shoes/GW4131.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/aa6f20062f984c24b98aae75016bec31_9366/galaxy-6-shoes.jpg",3500,3500,['female'],adult
JI1918,Campus Vulc Shoes,Originals,https://www.adidas.com.ph/en/campus-vulc-shoes/JI1918.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/a27102c7f4eb4a9ca89700b07df38173_9366/campus-vulc-shoes.jpg",4900,4900,['female'],adult
JI2203,Courtblock Bold Shoes,Women Sportswear,https://www.adidas.com.ph/en/courtblock-bold-shoes/JI2203.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5affdda048a84a8b9bdf368f5c020254_9366/courtblock-bold-shoes.jpg",3000,3000,['female'],adult
IG9164,Adilette Clogs,Sportswear,https://www.adidas.com.ph/en/adilette-clogs/IG9164.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/6ab2d396061a4e3eaf309f5ce05bfc7a_9366/adilette-clogs.jpg",2300,2300,['female'],adult
JI2254,Adilette Comfort Slides,Sportswear,https://www.adidas.com.ph/en/adilette-comfort-slides/JI2254.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/dca5ec96f4b743a199feb3758d55ddb0_9366/adilette-comfort-slides.jpg",2300,2300,['female'],adult
JI2684,Adizero Adios OG Shoes,Women Originals,https://www.adidas.com.ph/en/adizero-adios-og-shoes/JI2684.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5d52fe4437664c949fc1e9f49c0451b2_9366/adizero-adios-og-shoes.jpg",7000,7000,['female'],adult
JQ2236,Terrex Hydroterra Sandals,TERREX,https://www.adidas.com.ph/en/terrex-hydroterra-sandals/JQ2236.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/96b683929ec647f5b05c1ebab7c1d900_9366/terrex-hydroterra-sandals.jpg",2800,2800,['female'],adult
JI4958,Lite Racer 4.0 Shoes,Women Sportswear,https://www.adidas.com.ph/en/lite-racer-4.0-shoes/JI4958.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/13f1b69c6d5a4371be21e9ea1b8e0e1e_9366/lite-racer-4.0-shoes.jpg",2500,2500,['female'],adult
IG2088,Pharrell Williams Humanrace Samba Shoes,Originals,https://www.adidas.com.ph/en/pharrell-williams-humanrace-samba-shoes/IG2088.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/3c340989d66843559bc5e854dbed7ee6_9366/pharrell-williams-humanrace-samba-shoes.jpg",10500,10500,['female'],adult
GW9213,GRAND COURT 2.0 SHOES,Women Sportswear,https://www.adidas.com.ph/en/grand-court-2.0-shoes/GW9213.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/72cc67fc189e44a682404ae1eadb3b2b_9366/grand-court-2.0-shoes.jpg",4000,4000,['female'],adult
FX5499,Stan Smith Shoes,Originals,https://www.adidas.com.ph/en/stan-smith-shoes/FX5499.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/a5fcacece8b44e7b8fb0ac320126959b_9366/stan-smith-shoes.jpg",5300,5300,['female'],adult
G48060,Busenitz Pro Shoes,Originals,https://www.adidas.com.ph/en/busenitz-pro-shoes/G48060.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2ca0089986704cfdad3da59900e50082_9366/busenitz-pro-shoes.jpg",5300,5300,['female'],adult
JP5278,Handball Spezial Shoes,Originals,https://www.adidas.com.ph/en/handball-spezial-shoes/JP5278.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/8dca8cfabca24589a7e6e1c3b2a2bb15_9366/handball-spezial-shoes.jpg",5800,5800,['female'],adult
JS0679,Hamburg Shoes,Women Originals,https://www.adidas.com.ph/en/hamburg-shoes/JS0679.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/95077b0b1f3847d0933437db56c55771_9366/hamburg-shoes.jpg",6800,6800,['female'],adult
JI2162,Litecourt Shoes,Women Sportswear,https://www.adidas.com.ph/en/litecourt-shoes/JI2162.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7b492196d82c4a9482298404fb8da704_9366/litecourt-shoes.jpg",3500,3500,['female'],adult
JR1270,Tokyo Shoes,Women Originals,https://www.adidas.com.ph/en/tokyo-shoes/JR1270.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/8def7a49ef4e4a41984a4250825aee0f_9366/tokyo-shoes.jpg",6500,6500,['female'],adult
IF2392,Pureboost 23 Shoes,Women Running,https://www.adidas.com.ph/en/pureboost-23-shoes/IF2392.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b534af8f1a6746d2bf661ce767fe6209_9366/pureboost-23-shoes.jpg",7000,7000,['female'],adult
JI2342,Litecourt Shoes,Women Sportswear,https://www.adidas.com.ph/en/litecourt-shoes/JI2342.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/54684c67dbd0405daff03c621472ddb2_9366/litecourt-shoes.jpg",3500,3500,['female'],adult
JI3420,Jabbar Hi Shoes,Originals,https://www.adidas.com.ph/en/jabbar-hi-shoes/JI3420.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/3be5a8e70fc9416493ca47cce1948eba_9366/jabbar-hi-shoes.jpg",6500,6500,['female'],adult
JI1765,VL Court Base Shoes,Women Sportswear,https://www.adidas.com.ph/en/vl-court-base-shoes/JI1765.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9125c2df43c043d087a14daf8b7e0a5a_9366/vl-court-base-shoes.jpg",3500,3500,['female'],adult
JR8123,Japan H Shoes,Women Originals,https://www.adidas.com.ph/en/japan-h-shoes/JR8123.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/d6f4d57462ae4d33be49d60db24e9021_9366/japan-h-shoes.jpg",8000,8000,['female'],adult
IG9163,Adilette Clogs,Sportswear,https://www.adidas.com.ph/en/adilette-clogs/IG9163.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5a114accb08046479aca48b330f72b6f_9366/adilette-clogs.jpg",2300,2300,['female'],adult
JH8796,Samba OG Shoes,Originals,https://www.adidas.com.ph/en/samba-og-shoes/JH8796.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/6372db97354b4f9791fb56503e9cd1d7_9366/samba-og-shoes.jpg",6800,6800,['female'],adult
IG1872,Fear of God Athletics Los Angeles Hikers,Fear of God Athletics,https://www.adidas.com.ph/en/fear-of-god-athletics-los-angeles-hikers/IG1872.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9bcd91b4acda4ddc92b9ee3baf1771b3_9366/fear-of-god-athletics-los-angeles-hikers.jpg",14900,14900,['female'],adult
IG8459,Run 70s Shoes,Women Sportswear,https://www.adidas.com.ph/en/run-70s-shoes/IG8459.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/038d9cca1f454ee6913f1b8f5090c80b_9366/run-70s-shoes.jpg",3500,3500,['female'],adult
GW9214,GRAND COURT 2.0 SHOES,Women Sportswear,https://www.adidas.com.ph/en/grand-court-2.0-shoes/GW9214.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/eae4ade439604c9ba66d8b085013bb93_9366/grand-court-2.0-shoes.jpg",4000,4000,['female'],adult
IH6000,Samba Indoor Football Boots,Football,https://www.adidas.com.ph/en/samba-indoor-football-boots/IH6000.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/0cd05e5f5d544956927342937650fc9d_9366/samba-indoor-football-boots.jpg",5500,5500,['female'],adult
IH9889,Adizero ZG Spikeless Golf Shoes,Women Golf,https://www.adidas.com.ph/en/adizero-zg-spikeless-golf-shoes/IH9889.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/91d8657faa954a92a8b9a01423041561_9366/adizero-zg-spikeless-golf-shoes.jpg",13000,13000,['female'],adult
JI2223,Adilette Aqua Slides,Sportswear,https://www.adidas.com.ph/en/adilette-aqua-slides/JI2223.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/436b5881558d44cd9accb6d6c125e66d_9366/adilette-aqua-slides.jpg",1300,1300,['female'],adult
GX7064,Adilette Ayoon Slides,Women Originals,https://www.adidas.com.ph/en/adilette-ayoon-slides/GX7064.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/31a529c7d5aa4090bd27ae96017000f5_9366/adilette-ayoon-slides.jpg",2600,2600,['female'],adult
BB5497,Gazelle Shoes,Originals,https://www.adidas.com.ph/en/gazelle-shoes/BB5497.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/fe4b9ebabe164f498a468e2c3dea4c84_9366/gazelle-shoes.jpg",5500,5500,['female'],adult
JH7973,Rivalry Lux Low Shoes,Originals,https://www.adidas.com.ph/en/rivalry-lux-low-shoes/JH7973.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/346ba46dde2f452ea60f70deca00970e_9366/rivalry-lux-low-shoes.jpg",6500,6500,['female'],adult
IE0748,Runfalcon 3.0 Shoes,Women Running,https://www.adidas.com.ph/en/runfalcon-3.0-shoes/IE0748.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/3d5d81b3c83d4814993d0a89a8cfdf90_9366/runfalcon-3.0-shoes.jpg",3200,3200,['female'],adult
JI3197,Samba XLG Shoes,Originals,https://www.adidas.com.ph/en/samba-xlg-shoes/JI3197.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5af1dab6d6cf4469a2aa8773071fd5a5_9366/samba-xlg-shoes.jpg",7300,7300,['female'],adult
ID3877,Predator Elite Firm Ground Boots,Football,https://www.adidas.com.ph/en/predator-elite-firm-ground-boots/ID3877.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/4da1bb42c6e24496b5883f8498b0c94c_9366/predator-elite-firm-ground-boots.jpg",13000,13000,['female'],adult
JI4725,Adilette Comfort Slides,Women Sportswear,https://www.adidas.com.ph/en/adilette-comfort-slides/JI4725.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/1295eb9e2e234ca3ad111fefa2585b7b_9366/adilette-comfort-slides.jpg",2300,2300,['female'],adult
