id,title,subTitle,url,image,price_sale,price_original,gender,age_group,colordescription,out_of_stock,best_seller
HM0747-600,Nike Air Max Dn,Women's Shoes,https://www.nike.com/ph/t/air-max-dn-shoes-pKl8LF/HM0747-600,https://static.nike.com/a/images/t_default/964dfd21-18fd-4172-b66b-6dc55e2d7ee6/W+AIR+MAX+DN+NM.png,9095.0,9095.0,['female'],adult,Tough Red/Gym Red/Team Red/Bright Crimson,False,False
FQ7860-009,Nike Air Max Dn8,Men's Shoes,https://www.nike.com/ph/t/air-max-dn8-shoes-5hKVxC/FQ7860-009,https://static.nike.com/a/images/t_default/df641e74-858a-4b8e-bb04-dbf7efc8ccff/AIR+MAX+DN8.png,10895.0,10895.0,['female'],adult,Black/Indigo Burst/Total Orange/Fierce Purple,False,False
HF6411-100,Nike Vaporfly 4 Proto,Women's Road Racing Shoes,https://www.nike.com/ph/t/vaporfly-4-proto-road-racing-shoes-9KFBK8/HF6411-100,https://static.nike.com/a/images/t_default/94906377-ee92-4619-9737-e3b3e59e2706/W+ZOOMX+VAPORFLY+NEXT%25+4+PROTO.png,13295.0,13295.0,['female'],adult,Sail/Total Orange/White/Black,False,False
FZ1517-801,Sabrina 2 EP,Basketball Shoes,https://www.nike.com/ph/t/sabrina-2-ep-basketball-shoes-w6qwqM/FZ1517-801,https://static.nike.com/a/images/t_default/fd46ab60-65a9-4f45-bcfc-7a5c01429fc0/SABRINA+2+EP.png,7395.0,7395.0,['female'],adult,Apricot Agate/Washed Coral/Washed Teal/Light Bone,False,False
FJ1214-102,Air Jordan Mule,Golf Shoes,https://www.nike.com/ph/t/air-jordan-mule-golf-shoes-RHRFBC/FJ1214-102,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/45d292a8-d46b-4d41-962a-fe202e3178ff/AIR+JORDAN+MULE.png",5495.0,5495.0,['female'],adult,White/Midnight Navy/Metallic Silver,False,True
FZ7012-002,Jordan Sophia,Women's Slides,https://www.nike.com/ph/t/jordan-sophia-slides-zJjKQC/FZ7012-002,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/94836312-aab0-4511-bed3-491ef2525672/WMNS+JORDAN+SOPHIA+SLIDE+SS.png",4695.0,4695.0,['female'],adult,Neutral Grey/Cool Grey/White,False,False
HF1199-001,Nike Air Max SNDR,Women's Shoes,https://www.nike.com/ph/t/air-max-sndr-shoes-H5O6riRL/HF1199-001,https://static.nike.com/a/images/t_default/8e306ee2-ecb8-423a-8fc7-37ee3d922a6e/W+NIKE+AIR+MAX+SNDR.png,11495.0,11495.0,['female'],adult,Silver/White/Anthracite/Black,False,False
FN7251-001,Air Jordan 4 Net,Women's Shoes,https://www.nike.com/ph/t/air-jordan-4-net-shoes-xzmbPK/FN7251-001,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8282e3d5-1a86-4452-a4d5-55c5ba21be06/WMNS+AIR+JORDAN+4+NET.png",11895.0,11895.0,['female'],adult,Black/Metallic Silver/Black,False,True
DX1978-301,Nike Ultrafly,Men's Trail-Racing Shoes,https://www.nike.com/ph/t/ultrafly-trail-racing-shoes-4DRfrN/DX1978-301,https://static.nike.com/a/images/t_default/90c5f9bf-4645-40ce-b8fa-ebad1b553ab9/NIKE+ZOOMX+ULTRAFLY+TRAIL.png,13395.0,13395.0,['female'],adult,Dusty Cactus/Glacier Blue/Field Purple/Opti Yellow,False,True
HF2014-100,Nike Air Force 1 '07,Women's Shoes,https://www.nike.com/ph/t/air-force-1-07-shoes-nwRD8h/HF2014-100,https://static.nike.com/a/images/t_default/14fed3d1-0c85-4e10-ac7f-6d75d2c8d8af/W+AIR+FORCE+1+%2707.png,6995.0,6995.0,['female'],adult,White/Black/Metallic Gold/White,False,False
HF2014-200,Nike Air Force 1 '07,Women's Shoes,https://www.nike.com/ph/t/air-force-1-07-shoes-nwRD8h/HF2014-200,https://static.nike.com/a/images/t_default/c3ad3ae0-a71c-45d4-841d-cd880f27f4a4/W+AIR+FORCE+1+%2707.png,6995.0,6995.0,['female'],adult,Mink Brown/Light Khaki/Black/Mink Brown,False,False
HF3969-002,Air Jordan 1 Low Method of Make,Women's Shoes,https://www.nike.com/ph/t/air-jordan-1-low-method-of-make-shoes-lv2kcB/HF3969-002,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e56d4c8a-d88c-4095-aeb1-e02a1487ec34/WMNS+AIR+JORDAN+1+MM+LOW.png",7895.0,7895.0,['female'],adult,Medium Grey/Medium Grey,False,False
HQ1720-600,Nike Pegasus 41 PRM,Women's Road Running Shoes with Metallic Accents,https://www.nike.com/ph/t/pegasus-41-prm-road-running-shoes-with-metallic-accents-ZHxN2R/HQ1720-600,https://static.nike.com/a/images/t_default/5fbb3daf-aad2-4667-86c8-bb4d3f4f701d/W+AIR+ZOOM+PEGASUS+41+PRM.png,7895.0,7895.0,['female'],adult,Pink Oxford/Light Soft Pink/Pale Ivory/Anthracite,False,False
HQ1940-200,Nike Terra Manta,Women's Shoes,https://www.nike.com/ph/t/terra-manta-shoes-3LlBvq/HQ1940-200,https://static.nike.com/a/images/t_default/b727c520-5442-485d-94dd-5b52e92625da/W+NIKE+TERRA+MANTA.png,4795.0,4795.0,['female'],adult,Flax/Gum Light Brown/Sail,False,False
HQ1940-400,Nike Terra Manta,Women's Shoes,https://www.nike.com/ph/t/terra-manta-shoes-3LlBvq/HQ1940-400,https://static.nike.com/a/images/t_default/6ba7032d-6378-4caf-8e6a-792eab2906e2/W+NIKE+TERRA+MANTA.png,4795.0,4795.0,['female'],adult,Diffused Blue/Gum Light Brown/Sail,False,False
HV5992-111,Nike Air Force 1 '07 LX,Women's Shoes,https://www.nike.com/ph/t/air-force-1-07-lx-shoes-7MB3D6/HV5992-111,https://static.nike.com/a/images/t_default/e295e8cf-826f-43df-b56e-63c39f84f1e2/WMNS+AIR+FORCE+1+%2707+LX.png,7595.0,7595.0,['female'],adult,Sail/Sail/Pink Foam/Sail,False,True
HF1985-001,Nike Dunk Low,Women's Shoes,https://www.nike.com/ph/t/dunk-low-shoes-587zC1/HF1985-001,https://static.nike.com/a/images/t_default/d0b005ca-3372-411f-91df-5bd42c3dc65a/W+NIKE+DUNK+LOW.png,6995.0,6995.0,['female'],adult,Ghost/Platinum Tint/Summit White,False,False
HJ7710-100,Air Jordan 14 G,Golf Shoes,https://www.nike.com/ph/t/air-jordan-14-g-golf-shoes-4bmqzg/HJ7710-100,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a0cf7390-cdec-4683-9c0a-1bcf10d82cb6/AIR+JORDAN+14+G.png",12295.0,12295.0,['female'],adult,White/Black/Glacier Blue/Oxidised Green,False,True
FZ4110-003,Nike Air Max TL 2.5,Men's Shoes,https://www.nike.com/ph/t/air-max-tl-2-5-shoes-7PdW4h/FZ4110-003,https://static.nike.com/a/images/t_default/5002b4cc-c4a4-4cb9-b524-68ebb27d41e7/AIR+MAX+TL+2.5.png,9895.0,9895.0,['female'],adult,Black/Black/Citron,False,False
HF1986-100,Nike Dunk Low,Women's Shoes,https://www.nike.com/ph/t/dunk-low-shoes-FlklMj/HF1986-100,https://static.nike.com/a/images/t_default/1bef3254-64f5-4ca0-ad64-679f44764a7f/W+NIKE+DUNK+LOW.png,7595.0,7595.0,['female'],adult,Coconut Milk/Pale Ivory/Black/University Red,False,False
DV1226-600,Nike SB Blazer Low Pro GT,Men's Shoes,https://www.nike.com/ph/t/sb-blazer-low-pro-gt-shoes-ZpVNV6/DV1226-600,https://static.nike.com/a/images/t_default/69f72a03-1980-4765-8da8-8089df68d959/BLAZER+LOW+PRO+GT.png,4295.0,4295.0,['female'],adult,Dark Team Red/Dark Team Red/Black/Light Armoury Blue,False,False
HV5062-001,Nike ReactX Rejuven8,Women's Shoes,https://www.nike.com/ph/t/reactx-rejuven8-shoes-XsrrS0/HV5062-001,https://static.nike.com/a/images/t_default/7debff46-ca10-41b7-8efa-29c8304b7d15/WMNS+NIKE+REACTX+REJUVEN8.png,3895.0,3895.0,['female'],adult,Black/Black/Black,False,False
HV5062-100,Nike ReactX Rejuven8,Women's Shoes,https://www.nike.com/ph/t/reactx-rejuven8-shoes-XsrrS0/HV5062-100,https://static.nike.com/a/images/t_default/57e265d8-cd26-4570-afe3-a7d22508c149/WMNS+NIKE+REACTX+REJUVEN8.png,3895.0,3895.0,['female'],adult,Light Orewood Brown/Light Orewood Brown/Light Orewood Brown,False,False
HF9552-100,Nike Court Vision,Women's Shoes,https://www.nike.com/ph/t/court-vision-shoes-575zDT/HF9552-100,https://static.nike.com/a/images/t_default/51003f04-9402-4b04-8957-e1b950a12ae5/W+NIKE+COURT+VISION.png,5195.0,5195.0,['female'],adult,Sail/White/Flax/Black,False,False
HQ1940-001,Nike Terra Manta,Women's Shoes,https://www.nike.com/ph/t/terra-manta-shoes-3LlBvq/HQ1940-001,https://static.nike.com/a/images/t_default/c599c5ae-6994-452a-ac22-e92f484907e0/W+NIKE+TERRA+MANTA.png,4795.0,4795.0,['female'],adult,Black/Black/White,False,False
DZ1847-300,Nike Air Force 1 Shadow,Women's Shoes,https://www.nike.com/ph/t/air-force-1-shadow-shoes-3d774m/DZ1847-300,https://static.nike.com/a/images/t_default/2bfc5e23-0275-4893-a207-a6feba38c4e4/W+AF1+SHADOW.png,7395.0,7395.0,['female'],adult,Fir/Dark Team Red/Sail/Blue Void,False,False
DV2918-104,Nike G.T. Cut 3 EP,Basketball Shoes,https://www.nike.com/ph/t/gt-cut-3-ep-basketball-shoes-DGJp2L/DV2918-104,https://static.nike.com/a/images/t_default/52e0eecc-3486-4fab-8d1a-2b424b3c8fff/G.T.+CUT+3+EP.png,10295.0,10295.0,['female'],adult,White/Metallic Silver/Light Lemon Twist/Glacier Blue,False,True
HF9117-003,Nike Air Zoom Spiridon SP,Men's Shoes,https://www.nike.com/ph/launch/r/HF9117-003,https://static.nike.com/a/images/t_default/3d86daa2-b07c-4818-89c8-efc9b0cb3be1/AIR+ZOOM+SPIRIDON+SP.png,8895.0,8895.0,['female'],adult,Metallic Silver/White/Signal Blue/Metallic Silver,False,False
HF1194-100,Nike Air Max 1 '87 Textile,Women's Shoes,https://www.nike.com/ph/t/air-max-1-87-textile-shoes-qXHhL6/HF1194-100,https://static.nike.com/a/images/t_default/822a80f9-3925-4439-a01c-fd306be33fbe/W+NIKE+AIR+MAX+1+%2787+T.png,8095.0,8095.0,['female'],adult,Light Orewood Brown/White/Sail/White Onyx,False,False
HF1194-101,Nike Air Max 1 '87 Textile,Women's Shoes,https://www.nike.com/ph/t/air-max-1-87-textile-shoes-qXHhL6/HF1194-101,https://static.nike.com/a/images/t_default/9d43a07b-3b5c-404d-aef1-ad6211b9d80e/W+NIKE+AIR+MAX+1+%2787+T.png,8095.0,8095.0,['female'],adult,White/Neutral Grey/Black/Bold Berry,False,False
FZ2473-600,Jordan Heir Series PF,Women's Basketball Shoes,https://www.nike.com/ph/t/jordan-heir-series-pf-basketball-shoes-GJ3GG7/FZ2473-600,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ca7c5732-3909-49f7-a4b4-d34286c8abd0/WMNS+JORDAN+HEIR+SERIES+PF.png",6195.0,6195.0,['female'],adult,Light Soft Pink/Washed Coral/Oracle Pink/Varsity Red,False,False
AO2810-101,Nike Court Royale AC,Women's Shoes,https://www.nike.com/ph/t/court-royale-ac-shoes-FK1qRx/AO2810-101,https://static.nike.com/a/images/t_default/000ed5a6-41a2-4318-a562-dca51448e31a/WMNS+NIKE+COURT+ROYALE+AC.png,3695.0,3695.0,['female'],adult,White/Smokey Mauve,False,False
CD5010-003,Nike SB Heritage Vulc,Skate Shoes,https://www.nike.com/ph/t/sb-heritage-vulc-skate-shoes-5TK81r/CD5010-003,https://static.nike.com/a/images/t_default/b936aba8-819b-4d7a-a66a-195c15d5d24c/NIKE+SB+HERITAGE+VULC.png,3195.0,3195.0,['female'],adult,Black/Black/White/White,False,False
CJ0882-100,Nike SB Alleyoop,Skate Shoes,https://www.nike.com/ph/t/sb-alleyoop-skate-shoes-d7G7HK/CJ0882-100,https://static.nike.com/a/images/t_default/m2j20bqoiixcmave7lot/NIKE+SB+ALLEYOOP.png,4095.0,4095.0,['female'],adult,White/White/Black,False,True
DV2440-006,Nike Lunar Roam,Men's Shoes,https://www.nike.com/ph/t/lunar-roam-shoes-clfBjG/DV2440-006,https://static.nike.com/a/images/t_default/1c99e7b0-1404-4a9c-b071-04e4b51a4191/NIKE+LUNAR+ROAM.png,8395.0,8395.0,['female'],adult,Black/Iron Grey/Light Lemon Twist/White,False,False
FD5810-102,Nike Air Max 90 GORE-TEX,Men's Winterized Shoes,https://www.nike.com/ph/t/air-max-90-gore-tex-winterized-shoes-K3mBRb/FD5810-102,https://static.nike.com/a/images/t_default/4cf92970-fbaa-4175-8a45-41e08228f47b/AIR+MAX+90+GTX.png,8895.0,8895.0,['female'],adult,Summit White/Volt/Black/Cool Grey,False,False
FD6476-008,Nike Downshifter 13,Women's Road Running Shoes,https://www.nike.com/ph/t/downshifter-13-road-running-shoes-2Bm363/FD6476-008,https://static.nike.com/a/images/t_default/9b53b3c0-d78e-413e-90bf-72e12d6b1645/W+NIKE+DOWNSHIFTER+13.png,3295.0,3295.0,['female'],adult,Football Grey/Royal Pulse/White/Black,False,True
FD6757-101,Nike SB Zoom Janoski OG+,Skate Shoes,https://www.nike.com/ph/t/sb-zoom-janoski-og-skate-shoes-cGdJGP/FD6757-101,https://static.nike.com/a/images/t_default/b7bfb2a3-f1d7-491d-8f4f-e747292b76db/NIKE+SB+ZOOM+JANOSKI+OG%2B.png,5195.0,5195.0,['female'],adult,Sand Drift/Thunder Blue/Summit White/Smoky Blue,False,False
FZ2606-101,Nike Court Legacy Lift,Women's Shoes,https://www.nike.com/ph/t/court-legacy-lift-shoes-FhQxS4/FZ2606-101,https://static.nike.com/a/images/t_default/93780d41-4482-4bfc-84e4-9712087f703b/WMNS+COURT+LEGACY+LIFT.png,5195.0,5195.0,['female'],adult,Pale Ivory/White/Hemp/Phantom,False,False
FZ6511-200,Jordan Post,Women's Slides,https://www.nike.com/ph/t/jordan-post-slides-cC3mD5/FZ6511-200,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/38fb23a7-299e-4496-9cf5-d2b133b87e10/WMNS+JORDAN+POST+SLIDE.png",1695.0,1695.0,['female'],adult,Medium Olive/Medium Olive,False,True
HF1985-400,Nike Dunk Low,Women's Shoes,https://www.nike.com/ph/t/dunk-low-shoes-587zC1/HF1985-400,https://static.nike.com/a/images/t_default/5445912b-58ee-4dea-85c8-1d2c6d5066dd/W+NIKE+DUNK+LOW.png,6995.0,6995.0,['female'],adult,Armoury Navy/Black/Coconut Milk/College Grey,False,False
HF3066-700,Nike SB Malor TE,Men's Shoes,https://www.nike.com/ph/t/sb-malor-te-shoes-dFgpng/HF3066-700,https://static.nike.com/a/images/t_default/d731086a-f74c-4c19-a104-dcea1d5f82e4/NIKE+SB+MALOR+TE.png,4295.0,4295.0,['female'],adult,Buff Gold/Black/Cinnamon/Black,False,False
HF3660-002,Nike Air Max 2013,Men's Shoes,https://www.nike.com/ph/t/air-max-2013-shoes-ptfbp0/HF3660-002,https://static.nike.com/a/images/t_default/0ad46216-8ad9-46ba-85e8-040c51913e77/AIR+MAX+2013.png,9895.0,9895.0,['female'],adult,Black/Laser Orange/University Red,False,False
HQ1125-400,Nike Calm Printed,Men's Slides,https://www.nike.com/ph/t/calm-printed-slides-rKR9w8/HQ1125-400,https://static.nike.com/a/images/t_default/dec79c18-e51c-4b08-ad35-4f6fb1ac01bf/NIKE+CALM+SLIDE+PRINT.png,3295.0,3295.0,['female'],adult,Coast/Signal Blue/Antarctica/Coast,False,False
HV5060-100,Nike ReactX Rejuven8,Men's Shoes,https://www.nike.com/ph/t/reactx-rejuven8-shoes-zVR5Bq/HV5060-100,https://static.nike.com/a/images/t_default/9afbbb2f-d23b-4190-b866-be629881e6a1/NIKE+REACTX+REJUVEN8.png,3895.0,3895.0,['female'],adult,Light Orewood Brown/Light Orewood Brown/Light Orewood Brown,False,False
4521590485,Nike Dunk Low By You,Custom Women's Shoes,https://www.nike.com/ph/u/custom-nike-dunk-low-shoes-by-you-10002018/4521590485,,8095.0,8095.0,['female'],adult,Multi-Colour/Multi-Colour/Multi-Colour,False,False
4725801136,Nike Dunk Low By You,Custom Women's Shoes,https://www.nike.com/ph/u/custom-nike-dunk-low-shoes-by-you-10002018/4725801136,,8095.0,8095.0,['female'],adult,Multi-Colour/Multi-Colour/Multi-Colour,False,False
6467776847,Nike Dunk Low By You,Custom Women's Shoes,https://www.nike.com/ph/u/custom-nike-dunk-low-shoes-by-you-10002018/6467776847,,8095.0,8095.0,['female'],adult,Multi-Colour/Multi-Colour/Multi-Colour,False,False
6766487165,Nike Dunk Low By You,Custom Women's Shoes,https://www.nike.com/ph/u/custom-nike-dunk-low-shoes-by-you-10002018/6766487165,,8095.0,8095.0,['female'],adult,Multi-Colour/Multi-Colour/Multi-Colour,False,False
924453-004,Nike Air VaporMax Plus,Men's Shoes,https://www.nike.com/ph/t/air-vapormax-plus-shoes-9Ncv61/924453-004,https://static.nike.com/a/images/t_default/fliho8ygw5nogbmtcbft/AIR+VAPORMAX+PLUS.png,9445.0,9445.0,['female'],adult,Black/Black/Dark Grey,False,False
9694129438,Nike Dunk Low By You,Custom Women's Shoes,https://www.nike.com/ph/u/custom-nike-dunk-low-shoes-by-you-10002018/9694129438,,8095.0,8095.0,['female'],adult,Multi-Colour/Multi-Colour/Multi-Colour,False,False
9985510228,Nike Dunk Low By You,Custom Women's Shoes,https://www.nike.com/ph/u/custom-nike-dunk-low-shoes-by-you-10002018/9985510228,,8095.0,8095.0,['female'],adult,Multi-Colour/Multi-Colour/Multi-Colour,False,False
AH6789-124,Nike Air Max 270,Women's Shoes,https://www.nike.com/ph/t/air-max-270-shoes-V4DfZQ/AH6789-124,https://static.nike.com/a/images/t_default/e80d99b5-b5f7-49d7-8abc-c992b7d10a2f/W+AIR+MAX+270.png,7645.0,7645.0,['female'],adult,Sail/Coconut Milk/Pale Ivory/Black,False,False
AQ1779-100,Nike Ebernon Low,Women's Shoes,https://www.nike.com/ph/t/ebernon-low-shoes-MzvKMM/AQ1779-100,https://static.nike.com/a/images/t_default/jjv6fqgbjer4j1ienqwj/WMNS+NIKE+EBERNON+LOW.png,3695.0,3695.0,['female'],adult,White/White,False,False
AR3565-005,Nike Shox R4,Women's Shoes,https://www.nike.com/ph/t/shox-r4-shoes-bQXv5G/AR3565-005,https://static.nike.com/a/images/t_default/5bebbfaa-661d-4c2c-86cc-f5c6426e96b4/NIKE+SHOX+R4.png,8395.0,8395.0,['female'],adult,Black/Metallic Silver/Metallic Gold,False,False
AR3565-006,Nike Shox R4,Women's Shoes,https://www.nike.com/ph/t/shox-r4-shoes-bQXv5G/AR3565-006,https://static.nike.com/a/images/t_default/6d5755cd-e8c3-4da6-9215-bb8c7e519ac8/NIKE+SHOX+R4.png,8395.0,8395.0,['female'],adult,Black/Racer Blue/Metallic Silver,False,False
AR3565-009,Nike Shox R4,Women's Shoes,https://www.nike.com/ph/t/shox-r4-shoes-bQXv5G/AR3565-009,https://static.nike.com/a/images/t_default/2aa2fd2b-fd4f-458f-a340-8ac505f39de1/NIKE+SHOX+R4.png,8395.0,8395.0,['female'],adult,Black/Team Red/Metallic Silver,False,True
AR3565-600,Nike Shox R4,Women's Shoes,https://www.nike.com/ph/t/shox-r4-shoes-bQXv5G/AR3565-600,https://static.nike.com/a/images/t_default/21721c50-c885-48fd-92ca-01ff166c4a78/NIKE+SHOX+R4.png,8395.0,8395.0,['female'],adult,Barely Rose/Metallic Platinum,False,True
AR3566-201,Nike Shox TL,Women's Shoes,https://www.nike.com/ph/t/shox-tl-shoes-jnm2zN/AR3566-201,https://static.nike.com/a/images/t_default/a7eac33f-7972-458c-aaa1-0d4649704f65/W+NIKE+SHOX+TL.png,9395.0,9395.0,['female'],adult,Khaki/Ironstone/Off-Noir,False,False
BQ4632-113,Nike Offcourt,Women's Slides,https://www.nike.com/ph/t/offcourt-slides-kJDhS7/BQ4632-113,https://static.nike.com/a/images/t_default/21426255-6265-48cf-8898-ec3a579ab428/WMNS+NIKE+OFFCOURT+SLIDE.png,1895.0,1895.0,['female'],adult,Sail/Metallic Silver,False,True
BQ4639-024,Nike Offcourt,Men's Slides,https://www.nike.com/ph/t/offcourt-slides-ZBxx9j/BQ4639-024,https://static.nike.com/a/images/t_default/3f91e4ca-24d6-4c29-9985-e18297f174c3/NIKE+OFFCOURT+SLIDE.png,1895.0,1895.0,['female'],adult,Dark Smoke Grey/Dark Smoke Grey/College Grey,False,False
BV1111-008,Nike Shox R4,Shoes,https://www.nike.com/ph/launch/r/BV1111-008,https://static.nike.com/a/images/t_default/29dcf2ef-d825-45f9-b9bc-c96012e679b3/NIKE+SHOX+R4.png,8395.0,8395.0,['female'],adult,Black/Max Orange/Metallic Silver,False,False
CD5010-100,Nike SB Heritage Vulc,Skate Shoes,https://www.nike.com/ph/t/sb-heritage-vulc-skate-shoes-5TK81r/CD5010-100,https://static.nike.com/a/images/t_default/8ae0f68d-4331-4f1d-9b80-763adbe2ab3c/NIKE+SB+HERITAGE+VULC.png,3195.0,3195.0,['female'],adult,Summit White/White/Gum Light Brown/Cardinal Red,False,False
CD5010-102,Nike SB Heritage Vulc,Skate Shoes,https://www.nike.com/ph/t/sb-heritage-vulc-skate-shoes-5TK81r/CD5010-102,https://static.nike.com/a/images/t_default/0a29a305-f9d9-4025-ad9a-35d6267e649b/NIKE+SB+HERITAGE+VULC.png,3195.0,3195.0,['female'],adult,Summit White/White/Gum Light Brown/Navy,False,False
CD5432-134,Nike Air Max Excee,Women's Shoes,https://www.nike.com/ph/t/air-max-excee-shoes-MxgpKq/CD5432-134,https://static.nike.com/a/images/t_default/1ae6b2cc-af28-4f88-8835-d011419d7642/WMNS+NIKE+AIR+MAX+EXCEE.png,4495.0,4495.0,['female'],adult,Summit White/Mink Brown/White/Platinum Tint,False,True
CD5432-135,Nike Air Max Excee,Women's Shoes,https://www.nike.com/ph/t/air-max-excee-shoes-MxgpKq/CD5432-135,https://static.nike.com/a/images/t_default/00d0391c-7e43-4277-a281-717a85b89e79/WMNS+NIKE+AIR+MAX+EXCEE.png,4495.0,4495.0,['female'],adult,White/Photon Dust/Black/Glacier Blue,False,True
CD6404-107,Nike P-6000,Shoes,https://www.nike.com/ph/t/p-6000-shoes-QcQbpx/CD6404-107,https://static.nike.com/a/images/t_default/c0bef76c-db55-40d4-a8e4-996c31f13f65/NIKE+P-6000.png,4995.0,4995.0,['female'],adult,White/Metallic Silver/Black/Black,False,True
CJ0280-002,Nike React Phantom Run Flyknit 2,Women's Road Running Shoes,https://www.nike.com/ph/t/react-phantom-run-flyknit-2-road-running-shoes-tW5NcL/CJ0280-002,https://static.nike.com/a/images/t_default/4b95b3e9-9583-41aa-b4d0-0425eaae3e8a/W+NIKE+REACT+PHANTOM+RUN+FK+2.png,7195.0,7195.0,['female'],adult,Black/White,False,False
CJ0280-100,Nike React Phantom Run Flyknit 2,Women's Road Running Shoes,https://www.nike.com/ph/t/react-phantom-run-flyknit-2-road-running-shoes-tW5NcL/CJ0280-100,https://static.nike.com/a/images/t_default/i1-12fc4a8a-e398-47bb-84e5-3ac4b8085f65/W+NIKE+REACT+PHANTOM+RUN+FK+2.png,7195.0,7195.0,['female'],adult,True White/White/Pure Platinum/Metallic Silver,False,False
CJ0882-006,Nike SB Alleyoop,Skate Shoes,https://www.nike.com/ph/t/sb-alleyoop-skate-shoes-d7G7HK/CJ0882-006,https://static.nike.com/a/images/t_default/b722e6d8-6d34-4e57-92df-2b6be573c5d7/NIKE+SB+ALLEYOOP.png,4095.0,4095.0,['female'],adult,Black/Black/White/University Red,False,False
CJ0882-104,Nike SB Alleyoop,Skate Shoes,https://www.nike.com/ph/t/sb-alleyoop-skate-shoes-d7G7HK/CJ0882-104,https://static.nike.com/a/images/t_default/49542438-7525-4371-aa53-d734b569effb/NIKE+SB+ALLEYOOP.png,4095.0,4095.0,['female'],adult,White/White/Gum Light Brown/Team Royal,False,True
CN9675-017,Nike Victori One,Men's Slides,https://www.nike.com/ph/t/victori-one-slides-QTTJHP/CN9675-017,https://static.nike.com/a/images/t_default/9a918a72-4bae-4d5b-adfd-92ccbfa9982b/NIKE+VICTORI+ONE+SLIDE.png,1595.0,1595.0,['female'],adult,Anthracite/Anthracite/Light Armoury Blue,False,False
CN9675-102,Nike Victori One,Men's Slides,https://www.nike.com/ph/t/victori-one-slides-QTTJHP/CN9675-102,https://static.nike.com/a/images/t_default/2203d09d-4bb2-4966-99e0-9c4574bd1d13/NIKE+VICTORI+ONE+SLIDE.png,1595.0,1595.0,['female'],adult,White/White/Game Royal,False,True
CN9675-401,Nike Victori One,Men's Slides,https://www.nike.com/ph/t/victori-one-slides-QTTJHP/CN9675-401,https://static.nike.com/a/images/t_default/34cfe13c-4944-47f8-8778-9819dc45f1f7/NIKE+VICTORI+ONE+SLIDE.png,1595.0,1595.0,['female'],adult,Midnight Navy/Midnight Navy/White,False,False
CZ1055-100,Nike Blazer Mid '77,Women's Shoes,https://www.nike.com/ph/t/blazer-mid-77-shoes-pKBLXb/CZ1055-100,https://static.nike.com/a/images/t_default/7dcc6fd4-b41c-493e-85bd-58b8944b6b1d/W+BLAZER+MID+%2777.png,4995.0,4995.0,['female'],adult,White/Sail/Peach/Black,False,True
CZ5478-001,Nike Victori One,Men's Shower Slide,https://www.nike.com/ph/t/victori-one-shower-slide-KPPNdb/CZ5478-001,https://static.nike.com/a/images/t_default/c382b2ba-ca29-4527-a2d2-f4e90f87d7bc/NIKE+VICTORI+ONE+SHOWER+SLIDE.png,1295.0,1295.0,['female'],adult,Black/Black/White,False,True
DC0774-109,Air Jordan 1 Low,Women's Shoes,https://www.nike.com/ph/t/air-jordan-1-low-shoes-459b4T/DC0774-109,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7a78d884-4f85-405d-ab62-de055617eaa1/WMNS+AIR+JORDAN+1+LOW.png",6395.0,6395.0,['female'],adult,Sail/Guava Ice/Pink Salt,False,False
DC1460-004,Nike Air Max Cirro,Men's Slides,https://www.nike.com/ph/t/air-max-cirro-slides-96vclH/DC1460-004,https://static.nike.com/a/images/t_default/1ae75771-c9a5-42f7-b5dd-d4fbd9657307/NIKE+AIR+MAX+CIRRO+SLIDE.png,2395.0,2395.0,['female'],adult,Black/Metallic Silver/White/Black,False,False
DC1460-201,Nike Air Max Cirro,Men's Slides,https://www.nike.com/ph/t/air-max-cirro-slides-96vclH/DC1460-201,https://static.nike.com/a/images/t_default/15dcc430-994f-490c-9e26-e3c40cb8ff87/NIKE+AIR+MAX+CIRRO+SLIDE.png,2395.0,2395.0,['female'],adult,Khaki/Metallic Silver/Black,False,True
